ID,Organism,Strain,Molecule product,DB xref,location
MT606040.1,Feline coronavirus,Zu1,N/A,taxon:12663,Switzerland
AY159763.1,Feline coronavirus,N/A,N/A,taxon:12663,N/A
PQ561617.1,Feline coronavirus,N/A,N/A,taxon:12663,Turkey: Istanbul
MT606064.1,Feline coronavirus,Zu1,N/A,taxon:12663,Switzerland
MT551855.1,Feline coronavirus,N/A,N/A,taxon:12663,N/A
MT551817.1,Feline coronavirus,Zu3,N/A,taxon:12663,Switzerland
OQ594164.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
HF954969.1,Feline coronavirus,N/A,N/A,taxon:12663,USA:PA
MW225990.1,Feline coronavirus,N/A,N/A,taxon:12663,Italy
MZ221045.1,Feline coronavirus,FCoV/CD0525,N/A,taxon:12663,China
OR141620.1,Feline coronavirus,N/A,N/A,taxon:12663,Taiwan
MW225974.1,Feline coronavirus,N/A,N/A,taxon:12663,Italy
OQ196038.1,Feline coronavirus,N/A,N/A,taxon:12663,China
JQ304332.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
MF357050.1,Feline infectious peritonitis virus,N/A,N/A,taxon:11135,Taiwan
JQ304305.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
JQ408980.1,Feline coronavirus,DF-2 R3i,N/A,taxon:12663,N/A
AF033000.1,Feline infectious peritonitis virus,79-1146,N/A,taxon:11135,N/A
JQ304317.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
EU327713.1,Feline coronavirus,N/A,N/A,taxon:12663,Portugal
D32044.1,Feline infectious peritonitis virus,KU-2,N/A,taxon:11135,N/A
KJ665881.1,Feline coronavirus,FIPV15F,N/A,taxon:12663,Germany
EU664187.1,Feline coronavirus,N/A,N/A,taxon:12663,N/A
OK236263.1,Feline coronavirus,N/A,N/A,taxon:12663,China
OQ196080.1,Feline coronavirus,N/A,N/A,taxon:12663,China
MT606082.1,Feline coronavirus,Zu1,N/A,taxon:12663,Switzerland
MT551820.1,Feline coronavirus,Zu3,N/A,taxon:12663,Switzerland
OK236273.1,Feline coronavirus,N/A,N/A,taxon:12663,China
OK236333.1,Feline coronavirus,N/A,N/A,taxon:12663,China
OQ594103.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
MT606021.1,Feline coronavirus,Zu1,N/A,taxon:12663,Switzerland
AY159744.1,Feline coronavirus,N/A,N/A,taxon:12663,N/A
MT181987.1,Feline coronavirus,N/A,N/A,taxon:12663,China
OK236266.1,Feline coronavirus,N/A,N/A,taxon:12663,China
OQ594193.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
MG016707.1,Feline coronavirus,HLJ/HRB/2016/03,N/A,taxon:12663,China
MW858308.1,Feline coronavirus,SX/201909/001,N/A,taxon:12663,China
MK736785.1,Feline coronavirus,NTUCL6,N/A,taxon:12663,Taiwan
JN183882.1,Feline coronavirus UU47,UU47,N/A,taxon:1052157,Netherlands: Utrecht
OQ196056.1,Feline coronavirus,N/A,N/A,taxon:12663,China
MT606090.1,Feline coronavirus,Zu1,N/A,taxon:12663,Switzerland
MT166687.1,Feline coronavirus,N/A,N/A,taxon:12663,China
OK236336.1,Feline coronavirus,N/A,N/A,taxon:12663,China
JQ304359.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
OQ594131.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
EU327720.1,Feline coronavirus,N/A,N/A,taxon:12663,Portugal
EU664183.1,Feline coronavirus,N/A,N/A,taxon:12663,N/A
EU664199.1,Feline coronavirus,N/A,N/A,taxon:12663,N/A
OR141630.1,Feline coronavirus,N/A,N/A,taxon:12663,Taiwan
MW225958.1,Feline infectious peritonitis virus,N/A,N/A,taxon:11135,Italy
MW858256.1,Feline coronavirus,BJ/201912/006,N/A,taxon:12663,China
EU513385.1,Feline coronavirus,FCoV/NTU30/A/2004,N/A,taxon:12663,Taiwan
EU327735.1,Feline coronavirus,N/A,N/A,taxon:12663,Portugal
MG892397.1,Feline coronavirus,SC/CD/2017/03,N/A,taxon:12663,China
OQ594136.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
EU664302.1,Feline coronavirus,N/A,N/A,taxon:12663,N/A
PP254206.1,Feline coronavirus,N/A,N/A,taxon:12663,India: Nashik
HE860475.1,Feline coronavirus,N/A,N/A,taxon:12663,United Kingdom
JQ304436.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
MG892432.1,Feline coronavirus,LN/DL/2017/04,N/A,taxon:12663,China
JQ304363.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
MW648561.1,Feline coronavirus,NTUCL51,N/A,taxon:12663,Taiwan
MG892400.1,Feline coronavirus,BJ/2017/07,N/A,taxon:12663,China
MW858257.1,Feline coronavirus,BJ/201912/007,N/A,taxon:12663,China
OK236316.1,Feline coronavirus,N/A,N/A,taxon:12663,China
MW858277.1,Feline coronavirus,HLJ/201912/002,N/A,taxon:12663,China
PQ561639.1,Feline coronavirus,N/A,N/A,taxon:12663,Turkey: Istanbul
EU327717.1,Feline coronavirus,N/A,N/A,taxon:12663,Portugal
JN654409.1,Feline coronavirus,08K-1552,N/A,taxon:12663,South Korea
JQ304388.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
OQ594149.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
JQ304394.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
JN654408.1,Feline coronavirus,08K-1549,N/A,taxon:12663,South Korea
FJ938062.1,Feline coronavirus UU9,UU9,N/A,taxon:627436,Netherlands: Utrecht
JQ304449.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
MW858298.1,Feline coronavirus,SC/202011/007,N/A,taxon:12663,China
MW648554.1,Feline coronavirus,NTUCL44,N/A,taxon:12663,Taiwan
JQ304496.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
JQ304458.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
MW648575.1,Feline coronavirus,NTUCL65,N/A,taxon:12663,Taiwan
PQ561631.1,Feline coronavirus,N/A,N/A,taxon:12663,Turkey: Istanbul
OQ594162.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
MG892456.1,Feline coronavirus,QH/XN/2018/06,N/A,taxon:12663,China
JQ304360.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
MT551851.1,Feline coronavirus,N/A,N/A,taxon:12663,N/A
MT606060.1,Feline coronavirus,Zu1,N/A,taxon:12663,Switzerland
PV246283.1,Feline coronavirus,N/A,N/A,taxon:12663,China
EU664278.1,Feline coronavirus,N/A,N/A,taxon:12663,N/A
MG016706.1,Feline coronavirus,BJ/2016/06,N/A,taxon:12663,China
MT606100.1,Feline coronavirus,Zu1,N/A,taxon:12663,Switzerland
HF954933.1,Feline coronavirus,N/A,N/A,taxon:12663,USA:WI
MW316839.1,Feline coronavirus,FCoV/China/SMU-CD77/2018,N/A,taxon:12663,China
JQ304461.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
HF954930.1,Feline coronavirus,N/A,N/A,taxon:12663,USA:WI
MT250353.1,Feline coronavirus,N/A,N/A,taxon:12663,Italy
MW316849.1,Feline coronavirus,FCoV/China/SMU-CQ14/2018,N/A,taxon:12663,China
JN654407.1,Feline coronavirus,08K-1429/I,N/A,taxon:12663,South Korea
MW225997.1,Feline coronavirus,N/A,N/A,taxon:12663,Italy
HF954946.1,Feline coronavirus,N/A,N/A,taxon:12663,USA:NY
MT551858.1,Feline coronavirus,N/A,N/A,taxon:12663,N/A
OQ594165.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
HE860473.1,Feline coronavirus,N/A,N/A,taxon:12663,United Kingdom
MG016687.1,Feline coronavirus,HLJ/DQ/2016/01,N/A,taxon:12663,China
OQ594135.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
JQ304358.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
EU327699.1,Feline coronavirus,N/A,N/A,taxon:12663,Portugal
PQ626046.1,Feline coronavirus,N/A,N/A,taxon:12663,Turkey
EU327722.1,Feline coronavirus,N/A,N/A,taxon:12663,Portugal
MT606037.1,Feline coronavirus,Zu1,N/A,taxon:12663,Switzerland
JQ304379.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
MK736788.1,Feline coronavirus,NTUCL11,N/A,taxon:12663,Taiwan
KY566209.1,Feline coronavirus,HLJ/HRB/2016/10,N/A,taxon:12663,China
JQ304344.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
KJ665876.1,Feline coronavirus,FIPV14F,N/A,taxon:12663,Germany
AF533350.1,Feline coronavirus,N/A,N/A,taxon:12663,N/A
MW815653.1,Feline coronavirus,FCoV/CD0616,N/A,taxon:12663,China
MT606055.1,Feline coronavirus,Zu1,N/A,taxon:12663,Switzerland
OQ594177.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
JQ304300.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
FJ938057.1,Feline coronavirus UU15,UU15,N/A,taxon:627433,Netherlands: Utrecht
JQ304498.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
JQ304443.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
MW648555.1,Feline coronavirus,NTUCL45,N/A,taxon:12663,Taiwan
MW656203.1,Feline coronavirus,NTUCL78,N/A,taxon:12663,Taiwan
PP254211.1,Feline coronavirus,N/A,N/A,taxon:12663,India: Karad
PQ626041.1,Feline coronavirus,N/A,N/A,taxon:12663,Turkey
MW858275.1,Feline coronavirus,HeN/202010/003,N/A,taxon:12663,China
MW858318.1,Feline coronavirus,TJ/202011/004,N/A,taxon:12663,China
HE860478.1,Feline coronavirus,N/A,N/A,taxon:12663,United Kingdom
PQ310512.1,Feline coronavirus,N/A,N/A,taxon:12663,Turkey
MG016708.1,Feline coronavirus,BJ/2016/14,N/A,taxon:12663,China
JQ304486.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
OQ594058.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
HF954948.1,Feline coronavirus,N/A,N/A,taxon:12663,USA:NY
OK236274.1,Feline coronavirus,N/A,N/A,taxon:12663,China
OQ594154.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
HM628778.1,Feline coronavirus,N/A,N/A,taxon:12663,Malaysia
MZ221043.1,Feline coronavirus,FCoV/CD0613,N/A,taxon:12663,China
PP901872.1,Feline coronavirus,N/A,N/A,taxon:12663,Thailand
PP908790.1,Feline coronavirus,N/A,N/A,taxon:12663,Thailand
MG016703.1,Feline coronavirus,HLJ/HRB/2016/13,N/A,taxon:12663,China
JQ304398.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
ON595868.1,Feline coronavirus,N/A,N/A,taxon:12663,Australia
MW858323.1,Feline coronavirus,ZJ/202010/005,N/A,taxon:12663,China
JQ304302.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
MW316833.1,Feline coronavirus,FCoV/China/SMU-CD10/2017,N/A,taxon:12663,China
JQ304306.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
MG892437.1,Feline coronavirus,BJ/2018/03,N/A,taxon:12663,China
HF954937.1,Feline coronavirus,N/A,N/A,taxon:12663,USA:IA
MG893511.1,Feline coronavirus,N/A,N/A,taxon:12663,Germany
OQ594196.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
MG892407.1,Feline coronavirus,HLJ/DQ/2017/07,N/A,taxon:12663,China
MK736793.1,Feline coronavirus,NTUCL19,N/A,taxon:12663,Taiwan
OQ594144.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
MT551821.1,Feline coronavirus,Zu3,N/A,taxon:12663,Switzerland
EU327733.1,Feline coronavirus,N/A,N/A,taxon:12663,Portugal
OR141616.1,Feline coronavirus,N/A,N/A,taxon:12663,Taiwan
JQ304333.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
MT606091.1,Feline coronavirus,Zu1,N/A,taxon:12663,Switzerland
PP254212.1,Feline coronavirus,N/A,N/A,taxon:12663,India: Mumbai
AY159772.1,Feline coronavirus,N/A,N/A,taxon:12663,N/A
HF954965.1,Feline coronavirus,N/A,N/A,taxon:12663,USA:NY
ON595864.1,Feline coronavirus,N/A,N/A,taxon:12663,Australia
AB535528.1,Feline coronavirus,C3663,N/A,taxon:12663,Japan
OR711916.1,Feline coronavirus,N/A,N/A,taxon:12663,China
MT250352.1,Feline coronavirus,N/A,N/A,taxon:12663,Italy
PV246292.1,Feline coronavirus,N/A,N/A,taxon:12663,China
MW316843.1,Feline coronavirus,FCoV/China/SMU-CDF22/2020,N/A,taxon:12663,China
JQ304440.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
PQ318090.1,Feline coronavirus,N/A,N/A,taxon:12663,Turkey: Istanbul
EU327750.1,Feline coronavirus,N/A,N/A,taxon:12663,Portugal
PP254214.1,Feline infectious peritonitis virus,N/A,N/A,taxon:11135,India: Bhopal
OQ594090.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
OQ407516.1,Feline coronavirus,N/A,N/A,taxon:12663,China
MT606066.1,Feline coronavirus,Zu1,N/A,taxon:12663,Switzerland
MW858285.1,Feline coronavirus,HuN/202011/003,N/A,taxon:12663,China
MW225989.1,Feline coronavirus,N/A,N/A,taxon:12663,Italy
MK736796.1,Feline coronavirus,NTUCL26,N/A,taxon:12663,Taiwan
EU664201.1,Feline coronavirus,N/A,N/A,taxon:12663,N/A
MT551822.1,Feline coronavirus,Zu3,N/A,taxon:12663,Switzerland
MG892453.1,Feline coronavirus,QH/XN/2018/02,N/A,taxon:12663,China
PQ540764.1,Feline coronavirus,N/A,N/A,taxon:12663,Turkey: Istanbul
EU664192.1,Feline coronavirus,N/A,N/A,taxon:12663,N/A
JQ304418.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
MT606068.1,Feline coronavirus,Zu1,N/A,taxon:12663,Switzerland
EF408010.1,Feline coronavirus,F14-45,N/A,taxon:12663,N/A
OK236314.1,Feline coronavirus,N/A,N/A,taxon:12663,China
KP143511.1,Feline coronavirus,N/A,N/A,taxon:12663,United Kingdom
HF954945.1,Feline coronavirus,N/A,N/A,taxon:12663,USA:NY
JQ304444.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
MG892448.1,Feline coronavirus,BJ/2018/15,N/A,taxon:12663,China
KJ665880.1,Feline coronavirus,FIPV18A,N/A,taxon:12663,Germany
JQ304419.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
JQ304484.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
OQ594134.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
MF357048.1,Feline infectious peritonitis virus,N/A,N/A,taxon:11135,Taiwan
OQ594200.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
OQ196052.1,Feline coronavirus,N/A,N/A,taxon:12663,China
OQ594207.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
PP854701.1,Feline coronavirus,N/A,N/A,taxon:12663,USA
MT250357.1,Feline coronavirus,N/A,N/A,taxon:12663,Italy
ON595881.1,Feline coronavirus,N/A,N/A,taxon:12663,Australia
JQ304503.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
OQ594114.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
MT551826.1,Feline coronavirus,Zu3,N/A,taxon:12663,Switzerland
PQ540768.1,Feline coronavirus,N/A,N/A,taxon:12663,Turkey: Istanbul
PP601319.1,Feline coronavirus,N/A,N/A,taxon:12663,Thailand
MG892439.1,Feline coronavirus,BJ/2018/05,N/A,taxon:12663,China
EU664304.1,Feline coronavirus,N/A,N/A,taxon:12663,N/A
MG016704.1,Feline coronavirus,HLJ/HRB/2016/17,N/A,taxon:12663,China
HF954962.1,Feline coronavirus,N/A,N/A,taxon:12663,USA:VA
MW316850.1,Feline coronavirus,FCoV/China/SMU-CQ18/2018,N/A,taxon:12663,China
HQ012369.1,Feline coronavirus UU21,UU21,N/A,taxon:871680,Netherlands
MW316851.1,Feline coronavirus,FCoV/China/SMU-CD59/2018,N/A,taxon:12663,China
JQ304340.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
MW225961.1,Feline infectious peritonitis virus,N/A,N/A,taxon:11135,Italy
OQ594169.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
KJ665868.1,Feline coronavirus,FIPV1A,N/A,taxon:12663,Germany
JQ304497.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
OQ196055.1,Feline coronavirus,N/A,N/A,taxon:12663,China
EU664181.1,Feline coronavirus,N/A,N/A,taxon:12663,N/A
OK236291.1,Feline coronavirus,N/A,N/A,taxon:12663,China
MW815656.1,Feline coronavirus,FCoV/CD0523,N/A,taxon:12663,China
JQ304298.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
OQ594115.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
PP601325.1,Feline coronavirus,N/A,N/A,taxon:12663,Thailand
OQ594176.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
ON595873.1,Feline coronavirus,N/A,N/A,taxon:12663,Australia
JQ304406.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
OQ594053.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
EU327737.1,Feline coronavirus,N/A,N/A,taxon:12663,Portugal
AY159782.1,Feline coronavirus,N/A,N/A,taxon:12663,N/A
EU664307.1,Feline coronavirus,N/A,N/A,taxon:12663,N/A
HF954960.1,Feline coronavirus,N/A,N/A,taxon:12663,USA:PA
MT250372.1,Feline coronavirus,N/A,N/A,taxon:12663,Italy
MW858280.1,Feline coronavirus,HLJ/202101/005,N/A,taxon:12663,China
MW815652.1,Feline coronavirus,FCoV/CD0610,N/A,taxon:12663,China
JQ304431.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
ON595878.1,Feline coronavirus,N/A,N/A,taxon:12663,Australia
JQ304506.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
KJ665865.1,Feline coronavirus,FECV16,N/A,taxon:12663,Germany
OQ594071.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
MZ221038.1,Feline coronavirus,FCoV/CDQY0608,N/A,taxon:12663,China
JN654405.1,Feline coronavirus,08K-1011,N/A,taxon:12663,South Korea
KJ665863.1,Feline coronavirus,FECV12,N/A,taxon:12663,Germany
PQ540760.1,Feline coronavirus,N/A,N/A,taxon:12663,Turkey: Istanbul
OK236296.1,Feline coronavirus,N/A,N/A,taxon:12663,China
MT606052.1,Feline coronavirus,Zu1,N/A,taxon:12663,Switzerland
EU327705.1,Feline coronavirus,N/A,N/A,taxon:12663,Portugal
MT181983.1,Feline coronavirus,N/A,N/A,taxon:12663,China
JQ304460.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
EU664286.1,Feline coronavirus,N/A,N/A,taxon:12663,N/A
FJ917527.1,Feline coronavirus,N/A,N/A,taxon:12663,USA
MW308128.1,Feline coronavirus,N/A,N/A,taxon:12663,Germany: Kassel
ON595863.1,Feline coronavirus,N/A,N/A,taxon:12663,Australia
PP901886.1,Feline coronavirus,N/A,N/A,taxon:12663,Thailand
OR141645.1,Feline coronavirus,N/A,N/A,taxon:12663,Taiwan
OQ594112.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
MG892399.1,Feline coronavirus,BJ/2017/01,N/A,taxon:12663,China
PP901887.1,Feline coronavirus,N/A,N/A,taxon:12663,Thailand
OQ196100.1,Feline coronavirus,N/A,N/A,taxon:12663,China
OK236288.1,Feline coronavirus,N/A,N/A,taxon:12663,China
MW815651.1,Feline coronavirus,FCoV/LS0610,N/A,taxon:12663,China
EU327732.1,Feline coronavirus,N/A,N/A,taxon:12663,Portugal
OQ594148.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
MW858312.1,Feline coronavirus,SX/202009/007,N/A,taxon:12663,China
PQ561643.1,Feline coronavirus,N/A,N/A,taxon:12663,Turkey: Istanbul
PQ561613.1,Feline coronavirus,N/A,N/A,taxon:12663,Turkey: Istanbul
MT239439.1,Feline coronavirus,ZJU1617,N/A,taxon:12663,China
JQ304516.1,Feline coronavirus,N/A,N/A,taxon:12663,Netherlands
HQ206650.1,Feline coronavirus,UPM27C/09,N/A,taxon:12663,Malaysia
MF357044.1,Feline infectious peritonitis virus,N/A,N/A,taxon:11135,Taiwan
PQ561640.1,Feline coronavirus,N/A,N/A,taxon:12663,Turkey: Istanbul
OQ196094.1,Feline coronavirus,N/A,N/A,taxon:12663,China
OQ594107.1,Feline coronavirus,N/A,N/A,taxon:12663,China:Beijing
EU327703.1,Feline coronavirus,N/A,N/A,taxon:12663,Portugal
MG892398.1,Feline coronavirus,HLJ/DQ/2017/03,N/A,taxon:12663,China
MK736789.1,Feline coronavirus,NTUCL13,N/A,taxon:12663,Taiwan
MW316837.1,Feline coronavirus,FCoV/China/SMU-CD60/2018,N/A,taxon:12663,China
KU215428.1,Feline coronavirus,N/A,N/A,taxon:12663,Belgium
